RS_BOA	RS_SSP	RS_MFPT	RS_BTR	RS_SI
0.0	-2.913927307525728	-0.0058176063678409	0.0	0.0
-2.3978952727983707	-4.626430367078608	-0.0084187672655432	-2.3978952727983707	-1.0
-3.332204510175204	-6.194201459375801	-0.0345234556520188	-3.332204510175204	-3.4000000000000004
-2.639057329615259	-4.601936838288644	-0.0337036437413824	-2.639057329615259	-3.2
-2.3978952727983707	-3.940942192650352	-0.0074478458603623	-2.3978952727983707	-0.6
-3.332204510175204	-6.248716836541224	-0.0346008910663333	-3.332204510175204	-3.4000000000000004
0.0	-2.891272933415	-0.0040674640585643	0.0	0.2
-1.9459101490553132	-4.030565758464167	-0.0056879572448385	-1.9459101490553132	-0.6
-2.890371757896165	-5.791054828276497	-0.0230394286997504	-2.890371757896165	-2.0
-2.302585092994045	-4.458864444082267	-0.0220444659754922	-2.302585092994045	-2.0
-2.3978952727983707	-4.239921762261903	-0.0066851953967676	-2.3978952727983707	-0.3999999999999999
-2.995732273553991	-6.083726877899071	-0.0240440110882278	-2.995732273553991	-2.2
0.0	-1.4336197655720846	-0.0002279045882283	0.0	0.2000000000000001
-2.3978952727983707	-5.451987048158669	-0.0059868035935827	-2.3978952727983707	-1.4
-1.9459101490553132	-4.82005530285876	-0.0057625693676914	-1.9459101490553132	-0.6
-2.3978952727983707	-4.591236085371056	-0.0216716045473581	-2.3978952727983707	-2.4
-2.3978952727983707	-4.904978739682924	-0.0038893548276452	-2.3978952727983707	-0.7999999999999999
-3.091042453358316	-6.25686816075553	-0.0240523861957605	-3.091042453358316	-2.6
0.0	-0.8730391385447065	-0.0002520697899756	0.0	0.0
-1.9459101490553132	-3.5073907085629576	-0.0025186773884957	-1.9459101490553132	-1.2
-1.9459101490553132	-2.604043293479376	-0.0010421477171764	-1.9459101490553132	-1.0
0.0	-3.337280275837155	-0.0056208966252176	0.0	0.0
-2.3978952727983707	-2.7178845554636184	-0.0012059569633431	-2.3978952727983707	-1.0
-2.70805020110221	-5.715442970539199	-0.0172167011056938	-2.70805020110221	-1.0
0.0	-2.958846980280719	-0.0042379981377021	0.0	0.0
-2.3978952727983707	-4.765507602845552	-0.0068106901435876	-2.3978952727983707	-1.0
-2.890371757896165	-6.209003842028475	-0.020296150262393	-2.8903717578961645	-2.6
-2.19722457733622	-4.606024286845599	-0.019774402234409	-2.197224577336219	-2.4
-1.9459101490553132	-4.011636456034953	-0.0056770832078948	-1.9459101490553132	-0.6
-2.9444389791664407	-6.263595397154349	-0.0222561241678051	-2.9444389791664403	-2.6
0.0	-1.4923650687669625	-0.0001568242497892	0.0	0.2000000000000001
-1.9459101490553132	-4.313855477197639	-0.0015533222626738	-1.9459101490553132	-1.0
-1.9459101490553132	-3.1557384059719293	-0.0004792240727231	-1.9459101490553132	-0.7999999999999999
