RS_BOA	RS_SSP	RS_MFPT	RS_BTR	RS_SI
0.0	-0.2016194602404642	-8.15655335714041e-05	0.0	0.0
-2.6390573296152584	-4.601939401784627	-0.033703632035444964	-2.6390573296152584	-3.2
-2.6390573296152584	-4.400319941544163	-0.03389425878381857	-2.6390573296152584	-3.2
-2.6390573296152584	-5.224054583088062	-0.032678516484211405	-2.6390573296152584	-3.2
0.0	-0.8730401136501735	-0.00025207020874307455	0.0	0.0
2.6390573296152584	4.351014469437889	0.03422516261623512	2.639057329615259	3.2
-0.40546510810816444	-0.4927633204506505	-9.523729778383808e-05	-0.4054651081081641	-0.40000000000000013
-2.6026896854443837	-4.638878837655892	-0.033720871663962586	-2.6026896854443837	-3.0
-2.1972245773362196	-4.146115517205242	-0.027649068871090216	-2.1972245773362196	-2.5999999999999996
-2.6026896854443837	-8.914246188077382	-0.03442630562333682	-2.6026896854443833	-3.2
-0.40546510810816444	-4.3427409275529625	-0.0003630255525455493	-0.4054651081081643	0.0
2.197224577336219	4.571505260524418	0.03352965646327281	2.197224577336219	3.2
-1.3862943611198906	-1.5771717235910045	-0.0007446438111295183	-1.3862943611198908	-1.0
-2.3978952727983707	-4.6534220465346205	-0.022196246869188627	-2.3978952727983707	-2.6
-1.0116009116784799	-3.076250322943616	-0.01778074434561067	-1.0116009116784797	-1.6
-2.6026896854443837	-8.811720736625293	-0.03296232922662696	-2.6026896854443833	-3.2
-0.40546510810816444	-4.250356358688757	-0.00036844744617808774	-0.4054651081081643	0.0
2.197224577336219	4.561364377936536	0.03414379135454481	2.197224577336219	3.2
-2.6026896854443837	-9.195333158034453	-0.03444763911617245	-2.6026896854443833	-3.2
-0.40546510810816444	-4.334592599071657	-0.0002785297212511904	-0.4054651081081643	0.0
2.197224577336219	4.860740558962795	0.03434427079829267	2.197224577336219	3.2
-1.791759469228055	-1.6471712127361582	-0.0008714331687531879	-1.791759469228055	-1.0
-2.1972245773362196	-4.644196701805895	-0.022970359052295088	-2.197224577336219	-2.6
-0.40546510810816444	-2.9970254890697374	-0.017908068955740215	-0.4054651081081643	-1.6
-2.6026896854443837	-9.210894392072166	-0.03449258016656793	-2.6026896854443833	-3.2
-0.40546510810816444	-4.339923738416047	-0.00027588984724425276	-0.4054651081081643	0.0
2.197224577336219	4.870970653656119	0.03437693550650142	2.197224577336219	3.2
-0.40546510810816444	-0.3205756395631968	-0.00010305362300908104	-0.4054651081081643	0.0
-2.6026896854443837	-4.891804354708078	-0.03436415611330239	-2.6026896854443837	-3.2
-2.1972245773362196	-4.571228715144882	-0.03377710651635024	-2.1972245773362196	-3.2
-2.6026896854443837	-5.25369645165886	-0.03311678864253216	-2.6026896854443837	-3.0
-0.40546510810816444	-1.1574175563869415	-0.0002585484357383651	-0.4054651081081643	-0.40000000000000013
2.197224577336219	4.096278895271919	0.027150361420686577	2.1972245773362196	2.5999999999999996
-0.6931471805599453	-0.5912001036561063	-0.00010634390074247074	-0.6931471805599453	-0.40000000000000013
-2.5649493574615367	-4.907607240968106	-0.034258143122000054	-2.5649493574615363	-3.0
-1.8718021769015913	-4.316407137312	-0.026897397657135693	-1.8718021769015913	-2.5999999999999996
-2.5649493574615367	-5.892176859572794	-0.033206879193714164	-2.5649493574615363	-3.0
-0.6931471805599453	-1.5998625113942695	-0.00027366911105986864	-0.6931471805599451	-0.40000000000000013
1.8718021769015913	4.292314348178525	0.026999493861116587	1.8718021769015913	2.5999999999999996
-0.40546510810816444	-0.34150656663188367	-0.00010977276521400659	-0.4054651081081643	0.0
-2.6026896854443837	-4.913102676451451	-0.034429171003195924	-2.6026896854443837	-3.2
-2.1972245773362196	-4.571596109819567	-0.035151119130920075	-2.1972245773362196	-3.2
-2.6026896854443837	-8.838534496320012	-0.034140280281545414	-2.6026896854443837	-3.0
-0.40546510810816444	-4.493772018900865	-0.0003518760851136788	-0.4054651081081643	-0.40000000000000013
2.197224577336219	4.344762477419147	0.026653267683953107	2.1972245773362196	2.5999999999999996
-1.3862943611198906	-1.5559802535020542	-0.0005847902698276786	-1.3862943611198908	-1.0
-2.3978952727983707	-4.909555531969968	-0.02262063420549138	-2.3978952727983707	-2.6
-1.0116009116784799	-3.3535752784679134	-0.017895657720825887	-1.0116009116784797	-1.6
-2.6026896854443837	-8.561180708240625	-0.03332329835361785	-2.6026896854443837	-3.0
-0.40546510810816444	-4.432004183339206	-0.0004296850184117956	-0.4054651081081643	-0.40000000000000013
2.197224577336219	4.129176524901419	0.027159670072029317	2.1972245773362196	2.5999999999999996
-2.6026896854443837	-9.136540351444578	-0.0341752772697604	-2.6026896854443837	-3.0
-0.40546510810816444	-4.500523036469796	-0.00026956894953404653	-0.4054651081081643	-0.40000000000000013
2.197224577336219	4.636017314974782	0.027343266732690132	2.1972245773362196	2.5999999999999996
-1.791759469228055	-1.6769634413674321	-0.0007052254631990676	-1.791759469228055	-1.0
-2.1972245773362196	-4.918213915797842	-0.023465061091190575	-2.197224577336219	-2.6
-0.40546510810816444	-3.2412504744304096	-0.01797607775074092	-0.4054651081081643	-1.6
-2.6026896854443837	-9.155954784949579	-0.03421394158823259	-2.6026896854443837	-3.0
-0.40546510810816444	-4.506458207587741	-0.0002662067467044901	-0.4054651081081643	-0.40000000000000013
2.197224577336219	4.649496577361838	0.02736563458374552	2.1972245773362196	2.5999999999999996
-0.6931471805599453	-0.6150256589577131	-0.00011220485260607968	-0.6931471805599453	-0.40000000000000013
-2.5649493574615367	-4.931801933211635	-0.03507818432903916	-2.5649493574615363	-3.0
